BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t44,0.0,2767.405434075207,-241.47860487184226,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-11660.688614334413,8816.76972,3503.085260618271,-3750.927886346034,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3330.7921700419665,2115.9303188953504,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1590.3108265578821
t45,0.0,2492.5845950578814,-516.2994438891677,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-11111.046936299761,1157.267230521965,7254.013146964306,-0.0,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-3173.1454532559997,9067.529522733857,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1514.5336270713249
t46,0.0,2088.436302385343,-920.4477365617065,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-10302.750350954684,8811.24794,3311.819422266312,-3942.1937246979933,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2942.738713338048,1930.0235894883297,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1404.4040971508616
t47,0.0,1581.7353804471493,-1427.1486584999002,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-9289.348507078295,8372.161390000001,3386.3479289407587,-3867.6652180235465,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2652.709176686942,8818.98030841795,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1265.984412755417
t48,0.0,1122.5218828979773,-1886.362156049072,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-8370.921511979952,9353.07026,2765.0265078908697,-4488.986639073436,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2390.975204587164,1667.3292979349317,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1141.7098055974632
t49,0.0,830.5247414420676,-2178.359297504982,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7786.927229068133,9567.8848,2574.248378052138,-4679.764768912169,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2224.233484909699,8613.876688474333,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1060.880792811802
t50,0.0,645.6268975443818,-2363.257141402668,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7417.131541272761,9607.84912,2501.7173124568153,-4752.295834507491,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2119.1356737190545,1535.9821521582317,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1010.3626598207638
t51,0.0,2535.5448700589013,-473.3391688881481,0.0,0.0,0.0,0.0,5206.102201680659,-32.032722549611655,-7236.2751803018,9640.77592,2458.9794596591546,-4795.033687305152,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2066.5867681237323,4499.802157647597,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-0.0,-0.0,-986.1139559850654
t52,0.0,531.9601902302297,-2476.9238487168195,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7189.798126644458,8219.18488,3163.2063664597385,-4090.8067805045666,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2053.449541724902,1505.6712723636088,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-980.0517800261408
t53,0.0,634.5128194958869,-2374.3712194511627,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-7394.903385175771,5352.42558,4625.892136887898,-2628.1210100764056,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2112.061782581223,8561.337830163653,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1008.3419345011222
t54,0.0,975.5129414383406,-2033.371097508709,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-8076.903629060679,4218.04518,5290.600979002295,-1963.4121679620096,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2307.099066810015,1626.9147915421008,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1101.2952992046326
t55,0.0,3008.8840389470492,-0.0,0.0,0.0,0.0,0.0,6469.394481907217,-44.446999145538605,-9433.831521708727,4440.2492,5373.020419415838,-1880.9927275484672,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-2694.1419676371,6075.586424436849,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-1263.2922802265575,-12.414276595926943,-1286.1916659518322
t56,0.0,2028.3192438503033,-980.5647950967463,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-10182.516233884604,892.5015907916878,7254.013146964306,-0.0,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-2908.379813525722,1913.857786931198,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1388.2382945937295
t57,1930.160206116018,1101.1280432303442,-1907.755995716705,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-10258.294038760705,10527.507235336487,2447.62643933707,-4806.3867076272345,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-2930.6120428160507,8951.337816854468,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1398.341921191937
t58,6837.898904801884,606.3870615221032,-2402.496977424946,0.0,0.0,0.0,0.0,5206.102201680659,-32.03272254961166,-10215.858468030088,11259.191082651274,2075.7211804186777,-5178.2919665456275,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-2918.485372294053,0.0,2452.9839734477723,-1060.7042282147597,0.0,0.0,0.0,0.0,-0.0,-0.0,-1392.2797452330126
t59,10388.014998193847,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,2866.4892321902626,-17.637274626794262,-10227.982916810264,13059.656693705916,0.0,-7254.013146964306,0.0,0.0,0.0,0.0,-2866.4892321902626,-17.637274626794262,-2921.5170399245526,4907.988672215186,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-0.0,-0.0,-1394.3004705526541
t60,12115.202008031793,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,1128.8625802623674,-49.63320326745922,-10185.54734607965,13986.976639317016,0.0,-7254.013146964306,0.0,0.0,0.0,0.0,-3800.1908583145014,-23.382264635654174,-2909.390369402555,0.0,1128.4245784179661,-2385.263623244565,0.0,0.0,0.0,0.0,2671.328278052134,-26.250938631805052,-1388.2382945937295
t61,12567.104595971652,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,570.2523935914061,-60.12860941139354,-10068.344341204613,14268.824653430309,0.0,-7254.013146964306,0.0,0.0,0.0,0.0,-4113.4596987196865,-25.309782279256783,-2876.042025467062,0.0,688.6861078514929,-2825.002093811039,0.0,0.0,0.0,0.0,3543.20730512828,-34.81882713213676,-1372.0724920365972
t62,12373.705607065187,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,680.2758927622832,-53.54129528359103,-9991.55616559683,13900.916176992345,0.0,-7254.013146964306,0.0,0.0,0.0,0.0,-3768.8929865927457,-23.18969138172676,-2854.8203520535662,0.0,908.6957885861616,-2604.99241307637,0.0,0.0,0.0,0.0,3088.6170938304626,-30.351603901864276,-1361.9688654383897
