Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13413.553452236913,25088.863800083654,10463.44336116801
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11803.731885268728,25524.652622907997,13696.036506697541
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10265.896157891479,26961.354984286518,12519.633090109814
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8589.158176655663,19210.23405786427,11324.979888157046
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6335.519593627674,18502.36276124556,14557.573033686574
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3064.993464337403,15004.696729174233,12930.32565800829
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288.817634675722,9346.265423962404,9111.099351853365
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6469.015328718566,7728.491758375646,12343.692497382895
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9237.188644549851,9173.390486001192,10733.349739893087
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12005.361960381137,14045.775651895387,9099.687812214615
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14773.535276212422,20719.46774710255,12332.280957744144
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17541.70859204371,27393.15984230971,14326.947280724393
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20309.881907874995,34066.851937516876,16668.767857074992
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23078.05522370628,40740.54403272403,18965.77070431257
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25846.228539537562,45392.96984205975,22198.363849842102
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,45392.96984205975,20602.215369858437
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25510.667987877885,45392.96984205975,19020.261167380915
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25162.158614940923,42856.71165637361,15201.03486122599
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21891.632485650654,38885.75520251066,18433.62800675552
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21334.262789393506,33599.962230224475,14614.401700600594
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18063.736660103234,29152.435671667976,17846.994846130125
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14819.532368901344,25553.77139162441,21079.58799165965
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358.047347617829,22073.930701346402,24312.181137189178
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10489.685089161061,21157.556110243633,27544.774282718707
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620.658788336856,22962.190680424228,24711.83316510054
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10187.105032589025,25035.98175883966,27944.42631063007
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9011.226273295792,24963.36984772277,31075.23069829264
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7825.208663355948,24631.29285995753,29947.493376011687
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6433.372385289902,25562.069797178097,31124.075912031156
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4621.787690454155,17771.400107457805,31441.438080743705
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5536.346631662571,17702.381255061668,30159.59145982463
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8304.519947493856,18651.294769463675,29894.422471037597
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11072.693263325142,24081.39059781074,30689.832895134703
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13840.866579156427,27305.658927413802,30923.62589781083
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16609.039894987713,31042.7207985722,31435.440621380218
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19377.213210819,35900.74232404496,30758.285960679237
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22145.386526650283,42574.43441925212,33290.71540639801
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24913.55984248157,44138.35323895711,33290.71540639801
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,45392.96984205975,33290.71540639801
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,45392.96984205975,33290.71540639801
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,43232.28114466468,29950.177911064988
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26006.318577295693,38145.917653067576,29950.177911064988
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26006.318577295693,34256.00626929406,27851.13897309967
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22735.792448005424,31173.53153367103,25564.592902130502
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19465.266318715152,28879.67786772819,24240.692908228055
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19465.266318715152,24177.973088050825,23060.56613850962
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18759.499744481614,18665.77361704657,23060.56613850962
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18759.499744481614,17118.950908691637,20284.92852739308
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18759.499744481614,17118.950908691637,18393.55229710833
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18759.499744481614,15280.221756505185,18345.509755589184
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094.05252750543,15280.221756505185,18345.509755589184
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094.05252750543,13911.758356325052,15593.449736330324
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16094.05252750543,10983.945724721314,12543.88271897898
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15304.18211196225,4047.0340101548263,12543.88271897898
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15304.18211196225,-0.0,9965.04139509486
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.429701136516,-0.0,9965.04139509486
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.429701136516,-0.0,9479.64123532385
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.429701136516,1314.5687892449835,9479.64123532385
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.429701136516,4119.818322903068,9479.64123532385
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.429701136516,9085.597602603346,9479.64123532385
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160.429701136516,14974.095288390172,9479.64123532385
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358.179369149959,20948.600199812307,9479.64123532385
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358.179369149959,24528.98317610981,9479.64123532385
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358.179369149959,24528.98317610981,9335.260030921427
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11596.092387590961,17925.886437619396,9335.260030921427
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8325.566258300689,12722.75421885468,6852.752712935162
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7512.596940249195,4837.957319980436,4561.813301669419
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242.070810958923,1356.7590041431645,2660.7344943257967
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.4264512130558,1356.7590041431645,586.7120174572714
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1509.5780792078758,491.7403120160846
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14954.427152109449,9990.7784063127,16868.828154111965
