Resource,MA_battery,CT_battery,ME_battery,Total
t165,24996.599174547755,66361.72763549167,152001.31599625768,243359.6428062971
t166,24493.50815980259,69605.79739527023,152001.31599625768,246100.6215513305
t167,24620.611924922283,73010.78329114504,152001.31599625768,249632.711212325
t168,25338.355690041975,76531.41949402669,152001.31599625768,253871.09118032636
t169,25338.355690041975,76490.07876280647,152001.31599625768,253829.75044910613
t170,25506.307583958795,76490.07876280647,155501.52819467318,257497.91454143845
t171,25995.891349078487,76675.79856178883,155501.52819467318,258173.2181055405
t172,25995.891349078487,76554.28928936437,155501.52819467318,258051.70883311605
t173,25995.891349078487,75227.12448757068,157709.4163704536,258932.43220710277
t174,25995.891349078487,74074.82336896652,157709.4163704536,257780.13108849863
t175,25897.148160420278,73170.58611149297,157709.4163704536,256777.15064236685
t176,25320.144102196857,71237.44712284098,159747.9003712963,256305.49159633415
t177,26704.990120533603,74143.70094270303,159747.9003712963,260596.59143453295
t178,27809.335899544138,74295.68385908694,159747.9003712963,261852.9201299274
t179,28547.01867205664,74295.68385908694,159747.9003712963,262590.6029024399
t180,29315.364022148813,74716.43267944104,159177.75289139268,263209.5495929825
t181,30537.17321794144,75603.41161978457,158339.63848151048,264480.2233192365
t182,30674.052801386006,75603.41161978457,157291.57626751962,263569.0406886902
t183,30674.052801386006,75603.41161978457,153814.3591189061,260091.82354007667
t184,30674.052801386006,75603.41161978457,151267.55557373952,257545.0199949101
t185,29992.229226837364,72599.71129978044,150668.22193582088,253260.1624624387
t186,27102.18169035307,69326.89399759793,150668.22193582088,247097.29762377188
t187,24207.786327781818,69808.99982258267,150668.22193582088,244685.00808618538
t188,21542.738791297525,65227.78505781446,150668.22193582088,237438.74578493286
t189,19328.778211334968,63794.98418333834,150668.22193582088,233791.9843304942
t190,17857.20893572024,61638.03323041062,150668.22193582088,230163.46410195174
t191,17216.0744427142,61648.67064961328,150668.22193582088,229532.96702814836
t192,17216.0744427142,61287.06520552377,155819.60120434556,234322.74085258355
t193,17898.858207833895,61532.952139210756,155819.60120434556,235251.4115513902
t194,18842.92197295359,64279.98865896923,155819.60120434556,238942.5118362684
t195,19892.785738073282,66331.33842228868,155819.60120434556,242043.72536470753
t196,20937.129503192973,68862.35256794754,155819.60120434556,245619.08327548607
t197,21760.67326831267,71933.06822801291,155819.60120434556,249513.34270067114
t198,21911.69703343236,73974.01512455028,155819.60120434556,251705.3133623282
t199,20644.475583904587,73326.75175127649,160970.98047287023,254942.20780805132
t200,18565.29761263768,67691.71380629674,160970.98047287023,247227.99189180465
t201,17737.821864176,64746.371441021765,160970.98047287023,243455.17377806798
t202,19330.073026609327,68282.12819425955,160970.98047287023,248583.1816937391
t203,21206.58027136688,68972.71487706875,160970.98047287023,251150.27562130586
t204,23342.643230129477,69599.70960750735,160970.98047287023,253913.33331050706
t205,25091.90617652009,71172.034204524,160970.98047287023,257234.92085391431
t206,26093.68079159072,74959.76833399711,165229.58849596244,266283.03762155026
t207,26951.424715289628,77226.95701511679,165229.58849596244,269407.97022636887
t208,26653.415292875845,79232.37993756645,165229.58849596244,271115.38372640475
t209,23505.759060739376,77423.72281477724,165229.58849596244,266159.070371479
t210,20358.102828602907,77374.4351243717,165229.58849596244,262962.12644893705
t211,17210.446596466438,78096.35357935488,165229.58849596244,260536.38867178376
t212,14434.899059982139,79576.70526920211,165229.58849596244,259241.1928251467
t213,12250.655871323932,81629.29427692118,170380.9677644871,264260.9179127322
t214,10836.195291361379,83457.23717502327,170380.9677644871,264674.40023087175
t215,10511.95210270317,85096.852912346,170380.9677644871,265989.7727795363
t216,11048.45586782286,87985.32608709006,170380.9677644871,269414.7497194
t217,12116.719632942553,91246.91108191587,170380.9677644871,273744.59847934556
t218,13521.703398062245,94645.34915747229,170380.9677644871,278548.02032002166
t219,15091.367163181938,98125.54993694562,170380.9677644871,283597.8848646147
t220,16703.350928301632,100153.12223709947,170380.9677644871,287237.4409298882
t221,17161.296558103,100153.12223709947,175532.34703301179,292846.76582821424
t222,17161.296558103,98367.53128712843,175532.34703301179,291061.17487824324
t223,16651.683804227403,95474.16992168177,175532.34703301179,287658.200758921
t224,15336.63626774311,93114.10858188129,175532.34703301179,283983.0918826362
t225,15259.439322942748,95150.75926288389,175532.34703301179,285942.5456188384
t226,17923.615557823054,98207.30560550345,175532.34703301179,291663.2681963383
t227,20587.791792703363,104184.88814027637,175532.34703301179,300305.0269659915
t228,23251.968027583673,110162.47067504929,180683.72630153643,314098.1650041694
t229,25916.144262463982,116140.05320982222,180683.72630153643,322739.9237738226
t230,28580.320497344288,122117.63574459513,180683.72630153643,331381.6825434759
t231,31244.496732224598,128095.21827936805,180683.72630153643,340023.4413131291
t232,33908.6729671049,129726.3330863082,180683.72630153643,344318.7323549495
t233,34327.138145897996,134152.6409755711,180683.72630153643,349163.50542300555
t234,31812.090609413703,133028.22390332023,180683.72630153643,345524.0408142704
t235,29286.173507712014,132245.9223610874,180683.72630153643,342215.82217033586
t236,27049.386840792937,129727.57513244201,185835.1055700611,342612.067543296
t237,25283.252347786904,126413.93242084792,185835.1055700611,337532.2903386959
t238,24296.465680867826,127008.3666002232,185835.1055700611,337139.93785115215
t239,24283.59205742701,128492.56738408055,185835.1055700611,338611.26501156867
t240,25043.6558225467,130799.00793690521,185835.1055700611,341677.769329513
t241,26299.59958766639,133405.74391693738,185835.1055700611,345540.44907466485
t242,27804.863352786087,134473.12956399386,190025.8375294256,352303.83044620557
t243,29421.447117905776,136046.9844635903,190025.8375294256,355494.26911092165
t244,31032.51088302547,139331.20783894087,190025.8375294256,360389.55625139194
t245,32432.894648145164,142591.43729031182,190025.8375294256,365050.1694678826
t246,33151.55841326486,143594.4333780732,190025.8375294256,366771.8293207637
t247,32475.641311563173,146144.38864310022,190025.8375294256,368645.867484089
t248,30948.637253339748,146683.01147463828,190025.8375294256,367657.4862574036
t249,32021.473226409846,149615.86060731258,190025.8375294256,371663.171363148
t250,34685.64946129015,153736.176632842,195177.21679795024,383599.04289208236
t251,37349.82569617046,159713.75916761492,195177.21679795024,392240.80166173563
t252,40014.00193105077,165691.34170238784,195177.21679795024,400882.56043138885
t253,42678.17816593108,171668.92423716074,195177.21679795024,409524.31920104206
t254,45342.35440081139,177646.50677193367,195177.21679795024,418166.07797069533
t255,48006.5306356917,183624.0893067066,195177.21679795024,426807.8367403485
t256,50670.706870572,186811.31667815876,195177.21679795024,432659.240346681
t257,50670.706870572,186549.2661118033,195177.21679795024,432397.1897803255
t258,47730.65933408771,182069.47096571865,200328.5960664749,430128.7263662813
t259,44717.785710646895,177265.99850051376,200328.5960664749,422312.38027763553
t260,41992.955565466946,174705.17285826025,200328.5960664749,417026.72449020215
t261,39721.38628985221,168771.94246531112,200328.5960664749,408821.92482163827
t262,38261.773535976616,164500.50744813928,200328.5960664749,403090.8770505908
t263,37854.33469514449,157733.9417517851,200097.55864099387,395685.83508792345
t264,37854.33469514449,152206.81716729744,200097.55864099387,390158.7105034358
t265,37854.33469514449,147653.79700700595,204019.68114824867,389527.8128503991
t266,37854.33469514449,144638.79433005292,204019.68114824867,386512.8101734461
t267,37854.33469514449,139448.4380802004,204019.68114824867,381322.45392359357
t268,37854.33469514449,134521.81744711203,204019.68114824867,376395.8332905052
t269,37854.33469514449,130295.43700635043,204019.68114824867,372169.4528497436
t270,37854.33469514449,123486.5830907475,207179.381030497,368520.298816389
t271,35826.34925361125,116424.22187291562,207179.381030497,359429.9521570238
t272,32678.693021474784,109361.86065508371,207179.381030497,349219.93470705545
t273,32497.13131856761,102796.75021846719,207179.381030497,342473.2625675318
t274,32497.13131856761,102260.09999363408,207179.381030497,341936.61234269873
t275,34799.644196571564,102260.09999363408,207179.381030497,344239.1252207026
t276,34799.644196571564,102260.09999363408,205992.52744234935,343052.271632555
t277,34799.644196571564,102260.09999363408,202903.45071591862,339963.19490612426
t278,34799.644196571564,102171.01210756192,198215.50065395082,335186.1569580843
t279,34799.644196571564,100311.07830262963,193499.73705287903,328610.45955208025
t280,34799.644196571564,96788.42073598613,187984.16414820476,319572.2290807625
t281,33519.88047412984,91497.45018564988,182480.40208273128,307497.73274251097
t282,30485.267720254236,86508.68528402575,178196.1635472075,295190.1165514875
t283,27483.263662030808,84514.89135664013,175029.94183504465,287028.0968537156
t284,24773.650908155207,78628.03519170033,174388.231067996,277789.9171678515
t285,21625.994676018738,74600.16479319369,174388.231067996,270614.3905372084
t286,20188.12105257792,69247.83222030605,174388.231067996,263824.18434087996
t287,19779.59525522406,64903.10609179568,177488.46860350162,262171.1699505214
t288,19779.59525522406,61427.5563773528,177488.46860350162,258695.62023607848
t289,20742.059020343753,62074.520821391685,177488.46860350162,260305.04844523704
t290,22006.282785463445,64136.727853529635,177488.46860350162,263631.4792424947
t291,23409.426550583135,66215.60893926004,177488.46860350162,267113.5040933448
t292,24862.250315702826,67225.33346889539,177488.46860350162,269576.05238809984
t293,26052.23582492818,67225.33346889539,177488.46860350162,270766.0378973252
t294,26720.29959004787,67946.88509053928,181759.32095016533,276426.5056307525
t295,26155.252053563578,68998.66292838742,181759.32095016533,276913.23593211634
t296,24671.72625620972,67703.64400273607,181759.32095016533,274134.69120911113
t297,22904.504806681947,65948.7205790252,181759.32095016533,270612.5463358725
t298,20990.68082559197,61303.31323923972,181759.32095016533,264053.31501499703
t299,20027.773566654192,58971.307769901716,181759.32095016533,260758.40228672125
t300,19642.45024592038,55137.926500436406,181759.32095016533,256539.6976965221
t301,18967.14269031464,50915.11253798379,181759.32095016533,251641.57617846376
t302,18692.905159210783,46829.83775365398,186910.70021869,252433.44313155476
t303,18352.03310920308,41583.71263363007,186910.70021869,246846.44596152316
t304,17692.91595475824,34596.49172219866,186910.70021869,239200.1078956469
t305,15063.960230486855,27534.130504366767,186910.70021869,229508.79095354362
t306,12470.651824437344,27410.328486009857,186910.70021869,226791.6805291372
t307,10057.778200996527,28522.242529106617,186910.70021869,225490.72094879317
t308,8050.339360164406,30930.28802950322,186910.70021869,225891.32760835765
t309,6480.9439975931555,33950.33291910644,186910.70021869,227341.9771353896
t310,5503.939939369731,37115.222869275545,186910.70021869,229529.8630273353
t311,5316.066315928914,40471.47281944466,186910.70021869,232698.23935406358
t312,5834.170081048607,44020.92276961376,192062.07948721468,241917.17233787704
t313,6896.9138461683,47725.852719782866,192062.07948721468,246684.84605316585
t314,8288.09761128799,51524.62266995197,192062.07948721468,251874.79976845463
t315,9846.721376407682,55372.15262012107,192062.07948721468,257280.95348374342
t316,11467.905141527375,59230.81242242926,192062.07948721468,262760.7970511713
t317,13030.208906647067,62721.52457328341,192062.07948721468,267813.8129671452
t318,14316.512671766759,64360.016001695454,192062.07948721468,270738.6081606769
t319,14316.512671766759,60912.86308671883,192062.07948721468,267291.45524570026
t320,14316.512671766759,59484.835943910584,197213.45875573932,271014.80737141665
t321,16845.06335678963,60843.75983560971,197213.45875573932,274902.28194813867
t322,19423.05624598048,60843.75983560971,197213.45875573932,277480.2748373295
t323,22087.23248086079,61623.65863277381,197213.45875573932,280924.34986937395
t324,24751.408715741098,62758.52889200073,199296.83182352866,286806.7694312705
t325,27415.584950621404,67214.23276586692,199296.83182352866,293926.649540017
t326,30079.761185501713,73191.81530063985,199296.83182352866,302568.4083096702
t327,32743.93742038202,79169.39783541276,199296.83182352866,311210.16707932344
t328,35026.364218900635,85146.98037018569,199296.83182352866,319470.176412615
t329,35963.073027718194,90409.32047091505,199296.83182352866,325669.2253221619
t330,34362.155926016516,92101.66911322452,199296.83182352866,325760.6568627697
t331,32679.71708518439,93247.63752233866,199296.83182352866,325224.1864310517
t332,31327.713026960966,91766.94337679444,199296.83182352866,322391.48822728405
t333,30312.665490476676,93772.05612150153,199296.83182352866,323381.5534355069
t334,29809.57447573151,97016.1258812801,199296.83182352866,326122.53218054026
t335,29936.678240851204,100421.11177715487,199296.83182352866,329654.62184153474
t336,30654.422005970897,103941.74798003654,204448.21109205333,339044.3810780608
t337,30654.422005970897,103900.40724881632,204448.21109205333,339003.0403468405
t338,30822.373899887716,103900.40724881632,204448.21109205333,339170.99224075733
t339,31311.95766500741,104086.12704779868,204448.21109205333,339846.29580485943
t340,31311.95766500741,103964.61777537422,204448.21109205333,339724.786532435
t341,31311.95766500741,102637.45297358053,204448.21109205333,338397.6217306412
t342,31311.95766500741,101485.15185497639,204448.21109205333,337245.3206120371
t343,31213.2144763492,100580.91459750282,208044.2739268351,339838.40300068713
t344,30636.21041812578,98647.77560885083,208044.2739268351,337328.2599538117
t345,32021.056436462524,101554.0294287129,208044.2739268351,341619.3597920105
t346,33125.40221547306,101706.01234509682,208044.2739268351,342875.68848740496
t347,33863.08498798557,101706.01234509682,208044.2739268351,343613.3712599175
t348,34631.43033807774,102126.7611654509,207474.12644693148,344232.3179504601
t349,35853.23953387037,103013.74010579442,206636.01203704928,345502.99167671404
t350,35990.11911731494,103013.74010579442,205587.9498230584,344591.80904616776
t351,35990.11911731494,103013.74010579442,202110.7326744449,341114.5918975543
t352,35990.11911731494,103013.74010579442,199563.92912927832,338567.7883523877
t353,35308.295542766304,100010.0397857903,198964.59549135968,334282.9308199163
t354,32418.248006282007,96737.2224836078,198964.59549135968,328120.0659812495
t355,29523.852643710754,97219.32830859252,198964.59549135968,325707.77644366294
t356,26858.80510722646,92638.1135438243,198964.59549135968,318461.5141424105
t357,24644.844527263904,91205.31266934819,198964.59549135968,314814.7526879718
t358,23173.275251649175,89048.36171642048,198964.59549135968,311186.2324594293
t359,22532.140758643138,89058.99913562312,203773.4043726094,315364.54426687566
t360,22532.140758643138,88697.39369153362,203773.4043726094,315002.93882278615
t361,23214.92452376283,88943.2806252206,203773.4043726094,315931.60952159285
t362,24158.988288882527,91690.31714497908,203773.4043726094,319622.709806471
t363,25208.85205400222,93741.66690829853,203773.4043726094,322723.9233349101
t364,26253.19581912191,96272.68105395738,203773.4043726094,326299.2812456887
t365,27076.739584241604,99343.39671402276,203773.4043726094,330193.5406708738
t366,27227.763349361296,101384.34361056011,203773.4043726094,332385.5113325308
t367,25960.541899833523,100737.08023728633,203773.4043726094,330471.0265097292
t368,23881.363928566618,95102.04229230658,208924.78364113407,327908.1898620073
t369,23053.888180104936,92156.6999270316,208924.78364113407,324135.3717482706
t370,24646.139342538263,95692.45668026939,208924.78364113407,329263.3796639417
t371,26522.646587295818,96383.0433630786,208924.78364113407,331830.47359150846
t372,28658.709546058413,97010.03809351721,208924.78364113407,334593.53128070966
t373,30407.972492449026,98582.36269053386,208924.78364113407,337915.11882411694
t374,31409.747107519655,102370.09682000699,208924.78364113407,342704.6275686607
t375,32267.491031218568,104637.28550112665,208924.78364113407,345829.56017347926
t376,31969.481608804785,106642.7084235763,208924.78364113407,347536.97367351514
t377,29773.03655333853,103871.06220585303,214076.16290965874,347720.2616688503
t378,26625.38032120206,103821.77451544748,214076.16290965874,344523.3177463083
t379,23477.724089065592,104543.69297043065,214076.16290965874,342097.579969155
t380,20702.176552581295,106024.0446602779,214076.16290965874,340802.38412251795
t381,18517.93336392309,108076.63366799698,214076.16290965874,340670.7299415788
t382,17103.472783960533,109904.57656609907,214076.16290965874,341084.21225971833
t383,16779.229595302324,111544.1923034218,214076.16290965874,342399.5848083829
t384,17315.73336042202,114432.66547816586,214076.16290965874,345824.5617482466
t385,18383.99712554171,117694.25047299165,219227.5421781834,355305.78977671673
t386,19788.9808906614,121092.68854854807,219227.5421781834,360109.21161739284
t387,21358.644655781096,124572.88932802143,219227.5421781834,365159.07616198587
t388,22970.628420900786,126600.46162817528,219227.5421781834,368798.63222725946
t389,23428.57405070216,126600.46162817528,219227.5421781834,369256.5778570608
t390,23428.57405070216,124814.87067820424,219227.5421781834,367470.9869070898
t391,22918.96129682656,121921.50931275758,219227.5421781834,364068.01278776757
t392,21603.913760342264,119561.4479729571,219227.5421781834,360392.9039114828
t393,21526.716815541906,121598.0986539597,224057.5986807131,367182.4141502147
t394,24190.893050422215,124654.64499657927,224057.5986807131,372903.13672771456
t395,26855.069285302525,130632.22753135218,224057.5986807131,381544.89549736783
t396,29519.24552018283,136609.8100661251,224057.5986807131,390186.654267021
