Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87879.87110346735,115726.83959374511,118645.43656118316
n90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84732.21487133089,111287.21908188699,118645.43656118316
n91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81584.55863919442,106449.21081644394,118645.43656118316
n92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78436.90240705796,104149.35562975165,123796.81582970782
n93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75289.2461749215,98942.09307834489,123796.81582970782
n94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74753.9141593256,93584.94625028929,123796.81582970782
n95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71606.25792718914,89456.76593168723,123551.58606577659
n96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68458.60169505268,86993.11315002502,123551.58606577659
n97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65310.945462916214,85511.77990572524,123551.58606577659
n98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62843.76402965674,84883.76840526331,127347.86848115118
n99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59696.10779752027,82771.29189750193,127347.86848115118
n100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59696.10779752027,77706.32361572169,127347.86848115118
n101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56548.4515653838,76524.786931704,129913.78006124475
n102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53400.79533324733,72750.33358460237,129913.78006124475
n103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51200.32044928504,65687.97236677047,129913.78006124475
n104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48052.66421714857,58625.61114893857,129913.78006124475
n105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44905.007985012104,54877.007630311266,132711.34274302417
n106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44222.57068281395,54877.007630311266,132711.34274302417
n107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46489.05104565086,54877.007630311266,132583.69134291995
n108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48242.831149777114,54877.007630311266,129113.72107022596
n109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.33362932833,54877.007630311266,124579.43593273075
n110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.33362932833,54636.424949552136,119875.64902325426
n111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49302.33362932833,52625.41909139135,115144.09362971649
n112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46154.67739719186,52137.15460047634,109612.60503120882
n113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45791.78835790523,45758.315168773064,104092.15007241534
n114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42644.13212576876,40712.7205509521,99790.00215741873
n115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40550.413079460006,37628.56793212034,96605.9273845864
n116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37402.75684732354,32018.29370080241,95946.76905225258
n117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36098.66449240488,25963.762534212292,95995.36098677912
n118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32951.00826026841,22192.69361414379,96392.94439733702
n119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29803.352028131943,20485.229562253266,96392.94439733702
n120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26655.695795995474,20072.980222295853,96392.94439733702
n121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28161.151041948364,20072.980222295853,96392.94439733702
n122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30233.609119687957,21223.776829290524,96392.94439733702
n123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32446.427899472725,22391.665080365146,96392.94439733702
n124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34709.44189720742,22490.54244644502,96392.94439733702
n125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35807.5416457294,22490.54244644502,101203.48705410876
n126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37088.34575182037,22490.54244644502,101203.48705410876
n127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37400.25303701985,22625.655988132505,101203.48705410876
n128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34489.07897035753,22625.655988132505,101203.48705410876
n129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31341.42273822106,22114.114310451183,101203.48705410876
n130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28193.76650608459,18561.157263081124,101203.48705410876
n131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25046.11027394812,18282.60205313023,101203.48705410876
n132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21898.454041811652,17086.869652711724,101203.48705410876
n133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18750.797809675183,15209.215178683378,106354.86632263342
n134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15603.141577538714,13876.39277764181,106354.86632263342
n135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12455.485345402245,11317.339984511646,106354.86632263342
n136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9307.829113265776,6695.702717936397,106354.86632263342
n137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160.172881129307,-1.1550582712516189e-10,106354.86632263342
n138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.2898226936472,-1.1550582712516189e-10,110229.76203936317
n139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.8109248319472,190.53000328634695,110229.76203936317
n140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.9714649236626,1678.2305843881034,110229.76203936317
n141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71831465405421,3779.0473664654273,111473.13418772253
n142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48334686148155e-11,6026.214477145035,111473.13418772253
n143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.4580375814614,8466.761560415427,111473.13418772253
n144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0583049989707,11102.548039089977,111473.13418772253
n145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3821.946887719408,13895.455745494542,111473.13418772253
n146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6022.681633553266,16783.194015381127,111473.13418772253
n147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.592854699848,19720.206989822094,111473.13418772253
n148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10825.712868820416,22668.53433312919,111473.13418772253
n149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13199.342254259585,25248.7295082552,111473.13418772253
n150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15294.109317754703,25975.86877996407,116624.5134562472
n151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15294.109317754703,22411.361344456007,116624.5134562472
n152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15294.109317754703,20857.855988175666,116624.5134562472
n153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17958.28555263501,21965.97843758612,116624.5134562472
n154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20419.556090779693,21965.97843758612,116624.5134562472
n155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23083.73232566,22625.640100578737,117450.17544703782
n156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25747.908560540305,23641.433740231198,117450.17544703782
n157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28412.08479542061,27980.304593442266,117815.54568949323
n158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31076.261030300917,33957.88712821518,118209.43835598812
n159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33740.43726518122,39935.4696629881,118209.43835598812
n160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36404.61350006153,45913.05219776102,118209.43835598812
n161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38833.14747839702,50258.601754042786,117348.95159226458
n162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38155.04568549833,51031.644597572864,117348.95159226458
n163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37394.57671338648,51258.0935569605,117348.95159226458
n164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36967.969374351946,48692.00886634921,117348.95159226458
n165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36881.81304273178,49779.301657499935,117348.95159226458
n166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37246.70416910063,52106.8625036248,117348.95159226458
n167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38170.249480430735,54597.00984779597,117348.95159226458
n168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39690.56016072111,57204.58468639764,122500.33086078924
n169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39690.56016072109,57034.55505337372,122500.33086078968
n170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39754.44683493605,57034.55505337372,122500.33086078968
n171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40325.11409119452,57034.55505337372,122500.33086078968
n172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40325.11409119452,56791.48654671949,122500.33086078968
n173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893.318803937604,56791.48654671949,122500.33086078968
n174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893.318803937604,55513.49007619044,126264.3184066436
n175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37771.404776988136,55513.49007619044,126264.3184066436
n176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35148.535621370196,55513.49007619044,126264.3184066436
n177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37317.877762337506,57501.43837216182,126264.3184066436
n178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39982.053997217816,58033.03221120356,123764.13351312328
n179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42646.230232098125,59516.15852363581,119506.43531744007
n180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45310.406466978435,61576.25280096186,114529.65134598856
n181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47974.582701858744,64562.43917916151,109284.99055464388
n182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50638.758936739054,65564.26011032693,103830.50586055795
n183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51810.093819867936,65564.26011032693,98773.56030079373
n184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52710.971807706024,65564.26011032693,94972.61022428119
n185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49563.315575569555,64898.17426305672,94356.67380312801
n186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47582.71412204687,60535.3310090239,94356.67380312801
n187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45083.64336110318,60535.3310090239,98929.33725934627
n188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41935.98712896671,56276.42078470637,98929.33725934627
n189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40638.484148385105,53755.6248172924,98929.33725934627
n190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40091.07161317128,50512.91615836428,98929.33725934627
n191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39325.1239733171,50512.91615836428,98929.33725934627
n192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38841.966140216275,50512.91615836428,104080.71652787093
n193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39667.83424259281,50512.91615836428,104080.71652787093
n194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41416.812026877305,52347.58082371749,104080.71652787093
n195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43272.68703457369,53486.86949764567,104080.71652787093
n196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45122.98479583119,55105.80313109988,104080.71652787093
n197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46750.19269953344,57263.77790330591,109232.09579639559
n198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47697.906078765365,58389.96393939315,109232.09579639559
n199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45645.758725015934,58389.96393939315,109232.09579639559
n200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42498.102492879465,53678.27244019944,109232.09579639559
n201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39350.446260742996,52921.10073117067,109232.09579639559
n202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41717.16587792957,55535.628827105145,114383.47506492025
n203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44139.26014075533,55535.628827105145,114383.47506492025
n204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46758.306144834474,55535.628827105145,114383.47506492025
n205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49282.390565684764,56186.83159229202,114383.47506492025
n206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51059.70223570108,59053.647829475805,114383.47506492025
n207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52694.109060977,60400.24880613346,119505.08903378269
n208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53134.033082057256,61485.07431271442,119505.08903378269
n209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49986.37684992079,59409.40491653776,119505.08903378269
n210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47465.446700759814,58268.48494519861,119505.08903378269
n211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44818.87223388736,58268.48494519861,119505.08903378269
n212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42822.89557357822,58826.199823772986,119505.08903378269
n213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41424.35551982848,59957.66699966231,124656.46830230734
n214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40904.39871101904,60866.70226665914,124656.46830230734
n215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41396.63696440901,61590.19754659566,124656.46830230734
n216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42733.82805328945,63565.06551828527,124656.46830230734
n217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44608.293882448765,65914.64769215991,124656.46830230734
n218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46822.97174437982,68402.09293306056,129807.847570832
n219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49204.037458404164,70971.80587102582,129807.847570832
n220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51627.86206179326,72089.01657795852,129807.847570832
n221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51995.92797944858,72089.01657795852,129807.847570832
n222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50116.18894576253,72089.01657795852,129807.847570832
n223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46968.53271362606,71729.21902703113,129807.847570832
n224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43820.87648148959,71076.42499188817,134959.22683935665
n225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44538.40158653302,72194.28457866577,134959.22683935665
n226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47202.57782141333,75125.12009706217,134959.22683935665
n227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49866.75405629364,81102.70263183508,134959.22683935665
n228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52530.93029117395,87080.285166608,134959.22683935665
n229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55195.10652605426,93057.8677013809,140110.6061078813
n230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57859.28276093457,99035.45023615382,140110.6061078813
n231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60523.45899581488,105013.03277092673,140110.6061078813
n232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63187.63523069519,106522.42115055643,140110.6061078813
n233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64387.743751247945,110029.58833495363,140110.6061078813
n234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61240.087519111476,109381.35545527458,140110.6061078813
n235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59627.392799407535,107510.1294439914,145261.98537640594
n236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56479.736567271066,105753.44326998062,145261.98537640594
n237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53332.0803351346,103684.29413176922,145261.98537640594
n238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52897.16955099506,103684.29413176922,145261.98537640594
n239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53681.28370135313,104253.23877343543,145261.98537640594
n240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55244.35327100826,105646.74421026702,145261.98537640594
n241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57308.44547908953,107342.04063093584,150413.36464493058
n242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59624.443317993595,107498.74420835053,150413.36464493058
n243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62052.91562674843,108162.24722613253,150413.36464493058
n244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64475.81068906438,110536.09929685525,150413.36464493058
n245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66685.8408456297,112885.32620216373,150413.36464493058
n246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68207.08106699323,112975.2706370518,150413.36464493058
